transaction_id,transaction_date,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag,cardholder_name,items,prices
GIC9SM-4AMG-8V1FSL,2021-07-04 13:04,342291040106942,amex,Subway,Fast Food,Wisconsin,Madison,Pending,6.59,MCC 5814,0,Catherine Bryan,['Italian BMT'],[6.59]
UVRZ97-54XX-2I4I2B,2022-03-21 22:41,378693719479657,amex,Subway,Fast Food,Washington,Spokane,Pending,13.08,MCC 5814,0,Amanda Robbins,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
D4VC3E-MFHF-VAW3QP,2021-06-09 14:09,375850667906486,amex,Subway,Fast Food,Utah,Salt Lake City,Declined,6.59,MCC 5814,0,Jose Stephenson,['Italian BMT'],[6.59]
QWQVKT-CSJY-1AQ93U,2023-06-21 21:12,6011415627137734,discover,Subway,Fast Food,Missouri,Springfield,Pending,6.59,MCC 5814,0,Brian Tran,['Italian BMT'],[6.59]
PEZUPV-HOFI-RNIBZY,2023-01-04 05:02,6011408183188407,discover,Subway,Fast Food,New Mexico,Albuquerque,Pending,6.59,MCC 5814,0,Brian Tran,['Italian BMT'],[6.59]
GZV4TO-IDRT-8X2VVJ,2022-02-22 07:53,6556802195609296,discover,Subway,Fast Food,Wisconsin,Madison,Declined,6.59,MCC 5814,0,Angela Wheeler,['Italian BMT'],[6.59]
3SW7T2-3F6L-EUZU20,2021-11-21 06:46,6011927302582687,discover,Subway,Fast Food,Louisiana,New Orleans,Pending,6.59,MCC 5814,0,Kristi Lewis,['Italian BMT'],[6.59]
B2IYUY-4I3Q-OSPCMI,2021-05-18 09:35,6562345720346762,discover,Subway,Fast Food,Washington,Seattle,Successful,6.59,MCC 5814,0,David Cardenas,['Italian BMT'],[6.59]
VGKXNG-2AWO-VA8H5O,2021-09-07 16:18,6011035913466868,discover,Subway,Fast Food,South Dakota,Rapid City,Declined,6.59,MCC 5814,0,Brian Tran,['Italian BMT'],[6.59]
NRM79A-MNTS-HARDPB,2021-07-13 19:44,6011903606622891,discover,Subway,Fast Food,Montana,Missoula,Successful,6.59,MCC 5814,0,Shannon Cardenas,['Italian BMT'],[6.59]
2Z1S88-T8YV-O5NQ5X,2023-04-28 10:51,6571139919377392,discover,Subway,Fast Food,North Dakota,Fargo,Pending,6.59,MCC 5814,0,Kristi Lewis,['Italian BMT'],[6.59]
QDL0BL-6RS3-JEZ99V,2022-07-28 20:15,6578798763878962,discover,Subway,Fast Food,Missouri,Kansas City,Declined,6.59,MCC 5814,0,Lori Bishop,['Italian BMT'],[6.59]
99BE8H-75DR-M4XNWN,2021-05-06 19:16,6011070593291880,discover,Subway,Fast Food,Colorado,Colorado Springs,Pending,6.59,MCC 5814,0,Julie Bell,['Italian BMT'],[6.59]
CQL7UZ-RLDU-JIPCQ2,2021-10-21 15:52,6572793671024227,discover,Subway,Fast Food,Indiana,Indianapolis,Pending,6.59,MCC 5814,0,Shannon Hanna,['Italian BMT'],[6.59]
I2BJDH-KAG8-HUV57V,2023-04-26 20:57,6011475899791766,discover,Subway,Fast Food,New Jersey,Newark,Successful,6.59,MCC 5814,0,Barbara Luna,['Italian BMT'],[6.59]
WXDXBE-XG24-0LAFPY,2022-03-14 05:40,6572040518054078,discover,Subway,Fast Food,Pennsylvania,Philadelphia,Pending,13.08,MCC 5814,0,Patrick Dixon,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
MYNT7B-IRXO-DQ1GVP,2023-03-17 16:02,6011624044881366,discover,Subway,Fast Food,Nevada,Henderson,Successful,6.59,MCC 5814,0,Donna Vincent,['Italian BMT'],[6.59]
PNG3AT-UKD4-NX2SXE,2023-04-14 22:30,6537186138555970,discover,Subway,Fast Food,Colorado,Colorado Springs,Declined,6.59,MCC 5814,0,Catherine Bryan,['Italian BMT'],[6.59]
MARPBY-TYGQ-FAWG9D,2021-01-29 17:07,6567750668919949,discover,Subway,Fast Food,Texas,San Antonio,Pending,19.07,MCC 5814,0,Angela Swanson,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
8TNQO4-5IRB-SKZLW3,2022-07-02 07:45,6566843437495217,discover,Subway,Fast Food,South Carolina,North Charleston,Successful,6.59,MCC 5814,0,Samantha Brown,['Italian BMT'],[6.59]
TEXS2K-3QNQ-DHRJOA,2022-02-16 22:39,6011384262222559,discover,Subway,Fast Food,Nevada,Las Vegas,Successful,6.59,MCC 5814,0,Alan Doyle,['Italian BMT'],[6.59]
GSB82H-AOX9-6DY1U3,2022-02-14 20:07,6011567563283805,discover,Subway,Fast Food,Colorado,Colorado Springs,Declined,6.59,MCC 5814,0,Amanda Robbins,['Italian BMT'],[6.59]
D46F5L-PN0N-XDMWKQ,2023-01-06 19:51,6568121970378647,discover,Subway,Fast Food,Indiana,Indianapolis,Declined,6.59,MCC 5814,0,Travis Jackson,['Italian BMT'],[6.59]
QKPKET-JUHI-18FTMU,2022-11-30 12:30,6011428713806005,discover,Subway,Fast Food,Nevada,Henderson,Pending,6.59,MCC 5814,0,Catherine Bryan,['Italian BMT'],[6.59]
Q4X06N-DE41-0ZWIZ3,2021-11-02 07:48,6559534463590794,discover,Subway,Fast Food,Kentucky,Lexington,Pending,6.59,MCC 5814,0,Christopher Foster,['Italian BMT'],[6.59]
R3LJOA-8KP8-079LHK,2021-09-24 15:17,6011171182179377,discover,Subway,Fast Food,Ohio,Cleveland,Declined,6.59,MCC 5814,0,Joseph Sanchez,['Italian BMT'],[6.59]
62Y9PM-71V3-S9AJ03,2021-05-26 07:41,6011405759756872,discover,Subway,Fast Food,Virginia,Norfolk,Pending,6.59,MCC 5814,0,Amanda Robbins,['Italian BMT'],[6.59]
P1LUPG-DJ34-TMOFKM,2021-09-10 07:48,6011577598359918,discover,Subway,Fast Food,Arkansas,Fort Smith,Declined,6.59,MCC 5814,0,Shawn Delacruz,['Italian BMT'],[6.59]
TW5TF3-KLGT-K6PRT9,2021-03-16 08:12,6546897835320497,discover,Subway,Fast Food,Arizona,Phoenix,Successful,6.59,MCC 5814,0,Jennifer Fitzpatrick,['Italian BMT'],[6.59]
A8IQAD-Y6TJ-1SCM34,2022-06-23 21:04,6568638438266247,discover,Subway,Fast Food,Georgia,Atlanta,Pending,13.08,MCC 5814,1,Matthew Lopez,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
GIYT8B-DRVW-36472G,2023-04-17 23:24,6508861816713894,discover,Subway,Fast Food,Kentucky,Lexington,Successful,6.59,MCC 5814,0,Barbara Luna,['Italian BMT'],[6.59]
Z9F79P-1SP5-NIHGE8,2021-11-30 19:36,6550226250746825,discover,Subway,Fast Food,Georgia,Augusta,Declined,13.08,MCC 5814,0,Lisa Moore,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
MQTK60-PB8F-JISEC6,2022-11-25 05:37,6500603951529430,discover,Subway,Fast Food,Iowa,Des Moines,Successful,6.59,MCC 5814,0,Barbara Luna,['Italian BMT'],[6.59]
8J5C8U-XPQ6-W4G6KX,2021-05-12 11:13,6011872370789485,discover,Subway,Fast Food,Connecticut,New Haven,Successful,6.59,MCC 5814,0,Alan Doyle,['Italian BMT'],[6.59]
XNTI5Y-N850-4NJ2I6,2022-10-31 17:34,6508991750026969,discover,Subway,Fast Food,New Mexico,Albuquerque,Successful,6.59,MCC 5814,0,Katie Hays,['Italian BMT'],[6.59]
IH6LMT-OQXH-5NPQ5N,2022-11-11 06:00,6525317260213187,discover,Subway,Fast Food,New Jersey,Newark,Declined,6.59,MCC 5814,0,Elizabeth Lewis,['Italian BMT'],[6.59]
VLEMN4-HJXY-R9MNDD,2022-11-16 19:51,6011530987696275,discover,Subway,Fast Food,Delaware,Wilmington,Declined,6.59,MCC 5814,0,Shannon Hanna,['Italian BMT'],[6.59]
I1DQ54-2TSD-70OB6O,2021-11-22 15:01,6556509982721016,discover,Subway,Fast Food,Wisconsin,Madison,Declined,6.59,MCC 5814,0,Joseph Sanchez,['Italian BMT'],[6.59]
0E9VMM-ZIDJ-VNUYC6,2022-10-16 15:17,6011501300063774,discover,Subway,Fast Food,New York,New York,Successful,19.07,MCC 5814,0,Tamara Brown,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
PZEIYM-RYQM-T0LP9O,2022-07-16 10:55,6538685033422482,discover,Subway,Fast Food,Washington,Seattle,Declined,26.06,MCC 5814,0,Carrie Smith,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club']","[6.59, 6.49, 5.99, 6.99]"
3MWCM3-O3LB-FLUAG4,2022-12-17 07:48,6011460739296010,discover,Subway,Fast Food,Illinois,Aurora,Pending,13.08,MCC 5814,0,Kristi Lewis,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
9B2ZTB-JTLE-8INRWA,2021-01-08 18:44,6551756780321672,discover,Subway,Fast Food,Kansas,Wichita,Pending,6.59,MCC 5814,0,Robert Miller,['Italian BMT'],[6.59]
TVWZWU-7G9X-NCWBG3,2023-04-19 18:53,6504798708214314,discover,Subway,Fast Food,Michigan,Grand Rapids,Declined,13.08,MCC 5814,0,Christine Ferguson,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
9PJB8G-3B9J-C59CVQ,2022-05-14 19:52,6563604216389036,discover,Subway,Fast Food,Montana,Missoula,Successful,6.59,MCC 5814,0,Samantha Brown,['Italian BMT'],[6.59]
T40FBE-AV50-N7114B,2022-04-05 12:48,6011322294553096,discover,Subway,Fast Food,California,Los Angeles,Pending,13.08,MCC 5814,0,Alan Doyle,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
G0EX9J-YZ0R-FDKEEO,2023-04-29 11:03,6011333805585709,discover,Subway,Fast Food,Nebraska,Lincoln,Declined,6.59,MCC 5814,0,Tabitha White,['Italian BMT'],[6.59]
6HBHH7-A59O-HWWDTG,2023-06-16 12:49,6574833176862966,discover,Subway,Fast Food,Maryland,Columbia,Pending,6.59,MCC 5814,0,Matthew Baker,['Italian BMT'],[6.59]
IEAUGX-KM8J-1I1JFK,2023-02-05 20:02,6011518686495008,discover,Subway,Fast Food,Rhode Island,Warwick,Pending,6.59,MCC 5814,0,Candace Jordan,['Italian BMT'],[6.59]
IFWOR9-3794-IOU27D,2021-07-10 22:40,6011754348274727,discover,Subway,Fast Food,Alaska,Anchorage,Declined,6.59,MCC 5814,0,Samantha Brown,['Italian BMT'],[6.59]
33ZR8O-4L2H-8EQT2B,2023-05-19 18:45,6011028684573889,discover,Subway,Fast Food,Utah,West Valley City,Successful,13.08,MCC 5814,0,Justin Luna,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
KDMMDD-53RY-3GQ413,2021-10-14 21:03,6523128185467713,discover,Subway,Fast Food,South Dakota,Rapid City,Successful,6.59,MCC 5814,0,Travis Jackson,['Italian BMT'],[6.59]
69VB0Q-39R5-BTF8ND,2021-04-10 18:15,6011628834734776,discover,Subway,Fast Food,Wyoming,Casper,Successful,6.59,MCC 5814,0,Robert Miller,['Italian BMT'],[6.59]
MZN0FV-H5BQ-1GZS4X,2022-05-05 19:36,6551884340598488,discover,Subway,Fast Food,New Hampshire,Nashua,Pending,6.59,MCC 5814,0,Steven Scott,['Italian BMT'],[6.59]
KL7MU1-NVM1-X4RQHE,2022-06-05 09:14,6011313560115066,discover,Subway,Fast Food,Iowa,Cedar Rapids,Pending,6.59,MCC 5814,0,Jay Chavez,['Italian BMT'],[6.59]
X86XTU-8KDM-559JAE,2021-12-04 06:11,6532542520740510,discover,Subway,Fast Food,Delaware,Dover,Successful,6.59,MCC 5814,0,Lauren Nichols,['Italian BMT'],[6.59]
9CL314-Q183-XLF22A,2023-01-23 23:16,6532644310269583,discover,Subway,Fast Food,Tennessee,Nashville,Declined,6.59,MCC 5814,0,Christopher Alexander,['Italian BMT'],[6.59]
ZPMWG6-8DO2-56S6F2,2022-01-14 10:31,6011104591159888,discover,Subway,Fast Food,Wisconsin,Milwaukee,Pending,6.59,MCC 5814,0,Jennifer Fitzpatrick,['Italian BMT'],[6.59]
B71KIL-SX2K-MR0K4U,2022-09-03 09:56,6513909914569917,discover,Subway,Fast Food,Delaware,Wilmington,Pending,6.59,MCC 5814,0,Barbara Luna,['Italian BMT'],[6.59]
MXD2OB-DPKM-ZOIUZQ,2021-05-04 05:56,6594102924734463,discover,Subway,Fast Food,Iowa,Des Moines,Declined,6.59,MCC 5814,0,Robert Miller,['Italian BMT'],[6.59]
HZBTRE-8TZU-WU8UT9,2022-02-20 20:15,6559995800121173,discover,Subway,Fast Food,Wyoming,Casper,Pending,6.59,MCC 5814,0,Matthew Lopez,['Italian BMT'],[6.59]
W7V05R-B2IM-3842TC,2021-09-22 19:31,6526925649241940,discover,Subway,Fast Food,New Hampshire,Manchester,Declined,6.59,MCC 5814,0,Zachary Bryant,['Italian BMT'],[6.59]
UF4D66-K17L-35CZ4O,2023-01-17 14:03,6011686738086610,discover,Subway,Fast Food,Vermont,Burlington,Declined,6.59,MCC 5814,0,Robert Miller,['Italian BMT'],[6.59]
JMEFSZ-73B1-KAQ08Z,2021-02-25 16:25,6011249074056356,discover,Subway,Fast Food,Mississippi,Gulfport,Pending,6.59,MCC 5814,0,Lori Bishop,['Italian BMT'],[6.59]
C41ZSU-ZC1M-99DAQF,2023-04-26 23:47,6011562195182897,discover,Subway,Fast Food,Pennsylvania,Philadelphia,Declined,13.08,MCC 5814,0,Angela Wheeler,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
QSS80W-4R8Q-WVW8X6,2022-04-15 05:04,6597797815019747,discover,Subway,Fast Food,Maine,Lewiston,Declined,6.59,MCC 5814,0,Shannon Hanna,['Italian BMT'],[6.59]
2UT0LU-C99J-H7W5PI,2021-06-21 22:25,6593607314608631,discover,Subway,Fast Food,South Dakota,Rapid City,Successful,6.59,MCC 5814,0,Alan Doyle,['Italian BMT'],[6.59]
A1HSF2-W61Q-OAVF5S,2022-09-26 10:21,6011514552944195,discover,Subway,Fast Food,Washington,Seattle,Successful,6.59,MCC 5814,0,Matthew Lopez,['Italian BMT'],[6.59]
WDMUYT-K0Q2-DLANWE,2021-07-25 23:26,6538192086176982,discover,Subway,Fast Food,Alabama,Birmingham,Pending,6.59,MCC 5814,0,Abigail Brown,['Italian BMT'],[6.59]
JIRJNP-E5Y4-U8BS4K,2021-07-27 20:04,6011026009647230,discover,Subway,Fast Food,Oregon,Portland,Declined,6.59,MCC 5814,0,Bryan Ferguson,['Italian BMT'],[6.59]
W8DIEV-8UPQ-7G6K9U,2021-02-08 23:38,6539860550836922,discover,Subway,Fast Food,New York,Buffalo,Pending,13.08,MCC 5814,0,Jason Mcknight,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
FSKIDN-ER20-REENCO,2023-06-19 19:54,6578152563912086,discover,Subway,Fast Food,Georgia,Atlanta,Successful,6.59,MCC 5814,1,Robert Reeves,['Italian BMT'],[6.59]
MBYT2Y-N2XM-KGMTNR,2022-05-04 06:17,6011822166974858,discover,Subway,Fast Food,Texas,Houston,Pending,13.08,MCC 5814,0,Robin Jennings DDS,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
QDEPAT-C9O4-7SGETF,2023-04-25 12:06,6596309401128782,discover,Subway,Fast Food,Wyoming,Cheyenne,Pending,6.59,MCC 5814,0,Wanda Smith,['Italian BMT'],[6.59]
O7OIF4-A2XS-GBSMXI,2023-02-16 09:26,6011144840285431,discover,Subway,Fast Food,Washington,Spokane,Successful,6.59,MCC 5814,0,Gabriel Davis,['Italian BMT'],[6.59]
5K1Q9S-B6FG-WEKKJT,2022-02-15 19:19,6011319998689911,discover,Subway,Fast Food,Wisconsin,Milwaukee,Declined,6.59,MCC 5814,0,Robin Jennings DDS,['Italian BMT'],[6.59]
IE986E-00XW-MMH2UC,2022-12-23 06:27,6011032823459497,discover,Subway,Fast Food,Mississippi,Jackson,Successful,6.59,MCC 5814,0,Dana Horton,['Italian BMT'],[6.59]
A0PO6Q-HN3N-Y4GELO,2022-06-19 23:44,6011728129508313,discover,Subway,Fast Food,Mississippi,Jackson,Pending,6.59,MCC 5814,0,Robin Jennings DDS,['Italian BMT'],[6.59]
ZZM81U-WI6Z-U71F2C,2021-09-07 06:22,6596838718450083,discover,Subway,Fast Food,Rhode Island,Providence,Declined,6.59,MCC 5814,0,Sierra Rodriguez,['Italian BMT'],[6.59]
35HN6R-N4SA-BD1VIA,2021-03-05 16:21,6011174330473395,discover,Subway,Fast Food,California,San Diego,Pending,32.050000000000004,MCC 5814,0,Sara Sosa,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club', 'Turkey Breast']","[6.59, 6.49, 5.99, 6.99, 5.99]"
P2CH0E-1RGC-9XPWL5,2022-01-07 22:22,6011698722329617,discover,Subway,Fast Food,Wisconsin,Madison,Pending,6.59,MCC 5814,0,James Adkins,['Italian BMT'],[6.59]
Y93JXE-9TXD-GT5QES,2021-06-23 17:45,6011176285802668,discover,Subway,Fast Food,New Mexico,Albuquerque,Successful,6.59,MCC 5814,0,Ashley Owens,['Italian BMT'],[6.59]
5ONVY8-5M6J-YEIBNU,2022-08-12 20:04,6537354368339388,discover,Subway,Fast Food,Michigan,Grand Rapids,Declined,6.59,MCC 5814,0,Brent Nelson,['Italian BMT'],[6.59]
XRFQRD-RF0D-12DY93,2021-06-17 20:07,6556625313400961,discover,Subway,Fast Food,Florida,Miami,Declined,6.59,MCC 5814,1,Veronica Gilbert,['Italian BMT'],[6.59]
FSF4YV-6ZX6-4B3BZA,2023-02-27 05:54,6011200299372771,discover,Subway,Fast Food,Colorado,Denver,Declined,6.59,MCC 5814,0,Gabriel Davis,['Italian BMT'],[6.59]
WKZ7P3-KHX4-3LKK5D,2022-08-12 11:51,6011723508353662,discover,Subway,Fast Food,Virginia,Virginia Beach,Pending,13.08,MCC 5814,0,Jennifer Keith,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
7P32IN-T696-E63WWK,2021-05-18 08:43,6011100687017964,discover,Subway,Fast Food,Virginia,Norfolk,Pending,6.59,MCC 5814,0,Ashley Owens,['Italian BMT'],[6.59]
LGNQBV-LNCP-1ZHCFN,2022-02-03 23:43,6011863990012093,discover,Subway,Fast Food,Massachusetts,Boston,Pending,6.59,MCC 5814,0,Jason Mcknight,['Italian BMT'],[6.59]
ATI8KN-1UFO-8KT173,2023-06-02 11:29,6011226265283403,discover,Subway,Fast Food,Ohio,Cleveland,Pending,6.59,MCC 5814,0,Jason Mcknight,['Italian BMT'],[6.59]
CUAAYU-01ID-61ZKL1,2021-02-23 09:33,6011575131047669,discover,Subway,Fast Food,West Virginia,Huntington,Successful,6.59,MCC 5814,0,Nicholas Nelson,['Italian BMT'],[6.59]
2URILA-JWG7-8T1D0K,2023-05-17 05:05,6536661966145350,discover,Subway,Fast Food,Colorado,Colorado Springs,Declined,6.59,MCC 5814,0,Robert Chung,['Italian BMT'],[6.59]
DZZI7R-WGSS-T3Y8NB,2022-03-16 12:33,6547097301701697,discover,Subway,Fast Food,West Virginia,Huntington,Successful,6.59,MCC 5814,0,Robert Chung,['Italian BMT'],[6.59]
P5CPWO-YK2G-ZHENU7,2023-02-07 19:12,6560428212716239,discover,Subway,Fast Food,Florida,Jacksonville,Pending,26.06,MCC 5814,0,Nancy Allen,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club']","[6.59, 6.49, 5.99, 6.99]"
83QFXL-JPFP-Q9IXJI,2022-01-03 09:22,6537722741367815,discover,Subway,Fast Food,Maine,Portland,Declined,6.59,MCC 5814,0,Nicholas Nelson,['Italian BMT'],[6.59]
03Y3O6-3NOY-AOOOZC,2021-05-22 23:31,6552652238896226,discover,Subway,Fast Food,Florida,Jacksonville,Successful,13.08,MCC 5814,0,Nancy Allen,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
CU3XWV-0E46-AYFMWK,2022-02-19 10:32,6011086012976976,discover,Subway,Fast Food,Delaware,Wilmington,Pending,6.59,MCC 5814,0,Ashley Owens,['Italian BMT'],[6.59]
17UK4T-N727-TMUKA9,2022-11-03 22:13,6011391418869712,discover,Subway,Fast Food,Arizona,Tucson,Successful,6.59,MCC 5814,0,Sara Sosa,['Italian BMT'],[6.59]
GYPVAY-XBTY-37L8PN,2022-09-29 10:19,6524896756731712,discover,Subway,Fast Food,West Virginia,Huntington,Pending,6.59,MCC 5814,0,Robert Reeves,['Italian BMT'],[6.59]
1AANNU-Y48O-YBWMEH,2022-02-02 12:17,6011976121202225,discover,Subway,Fast Food,Iowa,Cedar Rapids,Successful,6.59,MCC 5814,0,Abigail Brown,['Italian BMT'],[6.59]
FLZDP1-ET27-PC8BYX,2021-11-29 11:32,6011222381907876,discover,Subway,Fast Food,California,Los Angeles,Declined,32.050000000000004,MCC 5814,0,Gabriel Davis,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club', 'Turkey Breast']","[6.59, 6.49, 5.99, 6.99, 5.99]"
QV7BH3-JUM7-LQJGSX,2021-12-07 06:43,6505754477828361,discover,Subway,Fast Food,Kentucky,Lexington,Declined,6.59,MCC 5814,0,Jason Mcknight,['Italian BMT'],[6.59]
PRNSV2-HOJC-AXW1T6,2023-06-25 07:09,6561897663039243,discover,Subway,Fast Food,California,Los Angeles,Declined,19.07,MCC 5814,0,Brent Nelson,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara']","[6.59, 6.49, 5.99]"
MUBPN7-CIKC-HV6GR8,2021-11-26 22:33,6011962946742306,discover,Subway,Fast Food,Montana,Missoula,Declined,6.59,MCC 5814,0,Alan Becker,['Italian BMT'],[6.59]
3CBEZL-ULFQ-QVJ04C,2022-06-23 14:12,6502981118737478,discover,Subway,Fast Food,Utah,West Valley City,Successful,6.59,MCC 5814,0,Veronica Gilbert,['Italian BMT'],[6.59]
OFY3CS-R4YH-NF1FFI,2022-06-16 14:51,6547797757050453,discover,Subway,Fast Food,Colorado,Denver,Declined,6.59,MCC 5814,0,Curtis Li,['Italian BMT'],[6.59]
UA7URL-3DF8-HNP4CQ,2023-05-12 15:08,6011399694689753,discover,Subway,Fast Food,Maine,Lewiston,Successful,6.59,MCC 5814,0,Tony Peters,['Italian BMT'],[6.59]
A0Z65H-MNAT-98YT2S,2021-02-25 18:51,6589377231930882,discover,Subway,Fast Food,Illinois,Aurora,Successful,6.59,MCC 5814,0,Nicholas Nelson,['Italian BMT'],[6.59]
PM32XG-49HT-245DDY,2022-04-06 22:12,6011037902998158,discover,Subway,Fast Food,Texas,San Antonio,Successful,26.06,MCC 5814,0,Robin Jennings DDS,"['Italian BMT', 'Oven Roasted Chicken', 'Meatball Marinara', 'Subway Club']","[6.59, 6.49, 5.99, 6.99]"
0O8W4X-D8OL-5TQCPR,2022-10-09 11:52,6011868223374715,discover,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Roberto Vargas,['Italian BMT'],[6.59]
M4XDX6-MB07-W2J0HR,2023-01-26 09:32,6011244092185485,discover,Subway,Fast Food,Oregon,Salem,Pending,6.59,MCC 5814,0,Emily Allen,['Italian BMT'],[6.59]
N9VIGM-SQ2F-3Y0TWK,2022-03-26 19:52,6507553974551742,discover,Subway,Fast Food,Kansas,Overland Park,Successful,6.59,MCC 5814,0,Lori Garcia,['Italian BMT'],[6.59]
NU1PR8-0W34-B73TAH,2023-04-16 13:04,6522810305133710,discover,Subway,Fast Food,Iowa,Cedar Rapids,Successful,6.59,MCC 5814,0,James Adkins,['Italian BMT'],[6.59]
9IIMVR-K2Z8-6VC6O2,2022-07-06 12:25,6011956153836777,discover,Subway,Fast Food,Colorado,Denver,Successful,6.59,MCC 5814,0,Abigail Brown,['Italian BMT'],[6.59]
93VLF4-YDBH-NZLVBB,2022-11-24 13:36,6011594850804580,discover,Subway,Fast Food,Oregon,Salem,Declined,6.59,MCC 5814,0,Charles Jensen,['Italian BMT'],[6.59]
FG9KN3-3Z49-XPNAB2,2022-01-19 17:30,6011046142772018,discover,Subway,Fast Food,Georgia,Augusta,Pending,6.59,MCC 5814,0,Anita Burns,['Italian BMT'],[6.59]
TOUOBF-K92X-DAXDU0,2021-12-16 22:20,6011178248194308,discover,Subway,Fast Food,Connecticut,New Haven,Pending,6.59,MCC 5814,0,Curtis Li,['Italian BMT'],[6.59]
U1AN0A-GA5X-VG93IU,2023-05-04 13:20,6011645394412684,discover,Subway,Fast Food,Utah,Salt Lake City,Successful,6.59,MCC 5814,0,Lisa Atkins,['Italian BMT'],[6.59]
5WOZG0-4R8D-4TMODD,2023-01-27 18:28,6599730908605435,discover,Subway,Fast Food,Illinois,Aurora,Declined,13.08,MCC 5814,0,Nicholas Nelson,"['Italian BMT', 'Oven Roasted Chicken']","[6.59, 6.49]"
O40VO5-WA4Z-RA4AOR,2022-09-14 20:06,6011533446236154,discover,Subway,Fast Food,Oregon,Salem,Declined,6.59,MCC 5814,0,Bryan Ferguson,['Italian BMT'],[6.59]
HUFVD8-A7SA-IZFC3H,2022-05-11 15:52,6576379289158924,discover,Subway,Fast Food,Minnesota,Minneapolis,Successful,6.59,MCC 5814,0,Roberto Vargas,['Italian BMT'],[6.59]
1A5I02-HXPT-SDIXMM,2022-02-27 06:26,6505645883183385,discover,Subway,Fast Food,Rhode Island,Providence,Successful,6.59,MCC 5814,0,Elizabeth Smith MD,['Italian BMT'],[6.59]
ZFFZ8X-JT6A-ZPSI5H,2022-12-05 18:22,6011203140261946,discover,Subway,Fast Food,Virginia,Norfolk,Pending,6.59,MCC 5814,0,James Adkins,['Italian BMT'],[6.59]
H8MGA9-WJK3-TFGVHE,2022-05-13 20:56,6011032618492471,discover,Subway,Fast Food,Massachusetts,Boston,Declined,6.59,MCC 5814,0,Jason Mcknight,['Italian BMT'],[6.59]
DF7843-4BGK-W1RG1L,2022-10-20 22:39,6011341073783807,discover,Subway,Fast Food,Connecticut,New Haven,Successful,6.59,MCC 5814,0,David Watkins,['Italian BMT'],[6.59]
ANI9QI-ZLQH-VG70DH,2023-04-10 20:06,6524308321262561,discover,Subway,Fast Food,New Hampshire,Nashua,Pending,6.59,MCC 5814,0,Jim Miller,['Italian BMT'],[6.59]
UFS09S-WFSS-8AC84L,2022-10-07 19:15,6560522164711634,discover,Subway,Fast Food,Iowa,Des Moines,Pending,6.59,MCC 5814,0,Dana Horton,['Italian BMT'],[6.59]
22RNTW-H59Z-DBRYOV,2022-04-04 20:22,6011430748724138,discover,Subway,Fast Food,Missouri,Kansas City,Successful,6.59,MCC 5814,0,Steve Moore,['Italian BMT'],[6.59]
E6PYNL-2D94-L8EB5A,2022-04-05 21:04,6518645668117470,discover,Subway,Fast Food,North Dakota,Fargo,Pending,6.59,MCC 5814,0,Gabriel Davis,['Italian BMT'],[6.59]
ERILB9-CLMX-3CSIJH,2023-02-02 07:30,6573490796098157,discover,Subway,Fast Food,Georgia,Atlanta,Successful,6.59,MCC 5814,1,Ashley Owens,['Italian BMT'],[6.59]
EDY73X-KL1J-066PZ7,2023-03-21 17:31,6592661346156649,discover,Subway,Fast Food,Michigan,Detroit,Declined,6.59,MCC 5814,0,Dana Horton,['Italian BMT'],[6.59]
8Y6I9O-G8C7-YGQNU2,2023-06-23 20:15,6552043436756331,discover,Subway,Fast Food,Michigan,Grand Rapids,Pending,6.59,MCC 5814,0,Robin Jennings DDS,['Italian BMT'],[6.59]
NYFC3D-FJWS-KECWT2,2023-02-07 11:31,6540892230416418,discover,Subway,Fast Food,Ohio,Cleveland,Successful,6.59,MCC 5814,0,Tony Peters,['Italian BMT'],[6.59]
