,transaction_id,transaction_date,cardholder_name,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag
6229,QZL880-EQVD-CYSUOW,2021-09-20 17:50:00,Edward Harvey,349704955542227,amex,Domino's Pizza,Fast Food,Tennessee,Knoxville,Successful,23.74039893274552,MCC 5814,0
6230,AD3Y6C-1YFM-3SPLTL,2020-02-08 10:17:00,Anthony Baker,349208760194984,amex,Subway,Fast Food,New Jersey,Newark,Successful,11.688064375667944,MCC 5814,0
6231,ZL8ATH-AFFA-I5T8LO,2022-02-10 06:34:00,Daniel Reyes,349713267378287,amex,McDonald's,Fast Food,Tennessee,Nashville,Pending,23.61500950176271,MCC 5814,0
6232,R5RX4X-SZ67-HQHSUA,2021-08-26 09:41:00,Nancy Martinez,342061105918691,amex,Subway,Fast Food,Texas,Houston,Declined,22.421405954169803,MCC 5814,0
6233,O9ICGO-DZHA-8A05BC,2019-10-20 18:07:00,Alejandra Hamilton,343692011370483,amex,Chipotle,Fast Food,Illinois,Aurora,Pending,57.33058742092821,MCC 5814,0
6234,DI3UZK-RQTB-C2REMI,2018-03-21 13:09:00,Edward Burgess,343785383316157,amex,Chipotle,Fast Food,Florida,Jacksonville,Pending,31.1924482931395,MCC 5814,1
6235,KFK6CF-FWTV-SPW619,2020-06-28 16:37:00,Brittney Ortiz DVM,371071835538192,amex,Chipotle,Fast Food,Maine,Lewiston,Pending,14.951523232494896,MCC 5814,1
6236,A8OMPJ-A8UA-FYRQ90,2018-06-27 05:14:00,Thomas Heath,372197024533261,amex,McDonald's,Fast Food,Vermont,Essex,Declined,3.445294916663797,MCC 5814,0
6237,2SLP40-DJNP-3W8CQU,2023-08-28 07:56:00,John Palmer,377751815027878,amex,Chipotle,Fast Food,West Virginia,Charleston,Successful,18.59862164732584,MCC 5814,0
6238,JMQT9U-W0QS-RB2ME7,2021-10-08 14:33:00,Richard Vega,346524237812062,amex,Chipotle,Fast Food,Connecticut,Bridgeport,Pending,38.82177669965154,MCC 5814,0
6239,9UOL3A-HOJC-2ISYX9,2018-04-27 08:14:00,Paul Lozano,344305404634212,amex,Subway,Fast Food,Nebraska,Omaha,Declined,37.86132633294307,MCC 5814,0
6240,LE5R6V-LP7V-37S7C1,2022-07-25 07:24:00,Paul Jenkins,344924774524751,amex,McDonald's,Fast Food,Oklahoma,Oklahoma City,Successful,12.379600968704644,MCC 5814,0
6241,PO2BNS-ME6Z-364PMG,2022-11-27 20:27:00,Holly Tucker,346918290255062,amex,Chipotle,Fast Food,Idaho,Boise City,Pending,13.049542793731929,MCC 5814,1
6242,58OCZY-PBIL-A8O2LO,2021-12-01 10:28:00,Cynthia Schultz,341210072413969,amex,Chipotle,Fast Food,Pennsylvania,Philadelphia,Successful,8.34553510171625,MCC 5814,0
6243,NCOTPP-MO3F-3FR8L2,2019-10-10 06:46:00,Tiffany Salazar,377617234918627,amex,McDonald's,Fast Food,Missouri,Kansas City,Successful,8.140857044666456,MCC 5814,0
6244,U7IJ98-HXVW-JYD872,2020-01-08 10:34:00,Christina Goodwin,370829129715177,amex,Five Guys,Fast Food,Oklahoma,Oklahoma City,Successful,48.21423197373949,MCC 5814,0
6246,QJOI30-1OQH-1AJJD6,2018-06-20 11:59:00,Mr. Joshua Petty,347648463806446,amex,Domino's Pizza,Fast Food,Alabama,Montgomery,Successful,46.15429501546504,MCC 5814,1
6247,A6B06O-SA7X-MKU0K8,2018-10-30 20:28:00,Justin Foster,370930504864067,amex,Chipotle,Fast Food,Ohio,Columbus,Pending,5.624317827237616,MCC 5814,0
6248,GB2PUG-FR70-16L7TK,2019-11-10 14:58:00,Michele Wilson,348801179604386,amex,McDonald's,Fast Food,Kansas,Overland Park,Successful,22.688770251425264,MCC 5814,0
6249,DC143P-0KO9-NNNQ0I,2022-08-06 19:28:00,Eric Vega,378141708907304,amex,Subway,Fast Food,Massachusetts,Boston,Pending,37.75871033865696,MCC 5814,1
6250,7P3OGN-69RV-A3OBUD,2023-08-10 05:28:00,Kathy Parrish,370808301581474,amex,McDonald's,Fast Food,Florida,Jacksonville,Declined,21.328216122551744,MCC 5814,0
6251,WDDPQN-NGPI-J3AA3P,2019-09-02 21:49:00,Alicia Meyers,345847145608913,amex,Subway,Fast Food,South Dakota,Sioux Falls,Pending,1.0143127292949186,MCC 5814,0
6252,PFO6KT-RQK1-PQV8FI,2022-02-17 22:04:00,Charlene Taylor,374350307767423,amex,Subway,Fast Food,Maine,Lewiston,Declined,19.90887759331249,MCC 5814,1
6253,9ACM90-2EWD-1FADSJ,2022-03-09 21:08:00,Jordan Frederick,341479499895278,amex,Five Guys,Fast Food,Minnesota,Minneapolis,Pending,13.763063113878108,MCC 5814,0
6254,27AJ6L-BUPF-FO8TOD,2018-06-15 15:53:00,Ashley Mayer,372025618003922,amex,Subway,Fast Food,Arkansas,Fort Smith,Declined,30.72017322421118,MCC 5814,0
6255,2X6C8R-P2IN-BMU7TG,2021-01-10 07:26:00,Chloe Myers,371512949327352,amex,Chipotle,Fast Food,Delaware,Dover,Successful,7.751975284103837,MCC 5814,1
6257,LMIH8H-4H4C-BKPJDE,2022-01-09 19:18:00,James Short,349046543609641,amex,McDonald's,Fast Food,Delaware,Wilmington,Successful,14.411685603302224,MCC 5814,0
6258,SH5IU4-CCAJ-RZZBOA,2019-07-08 07:59:00,Lisa Patton,371973863879895,amex,Subway,Fast Food,Kentucky,Louisville,Pending,11.727468601696014,MCC 5814,0
6259,ANIR0N-ASLP-5R0OBT,2021-10-04 13:27:00,Randy Briggs,378247643851414,amex,Subway,Fast Food,Maine,Lewiston,Declined,3.664756920046167,MCC 5814,0
6260,56YJY2-ANWK-AZKSZ1,2019-04-16 09:57:00,Darren Allen,374014858360604,amex,McDonald's,Fast Food,Alaska,Anchorage,Pending,1.7779271047994525,MCC 5814,0
6261,FEZ7BH-BFGT-BD0DUS,2021-04-10 05:24:00,Chad Diaz,375558664667411,amex,McDonald's,Fast Food,California,San Diego,Successful,17.485,MCC 5814,0
6262,XSMZ6U-K83F-EF49U4,2018-12-21 23:41:00,Mary King,371604178511069,amex,Chipotle,Fast Food,South Carolina,Columbia,Declined,7.003592148172692,MCC 5814,0
6263,WZPH76-KQSZ-11AHY3,2020-04-13 20:02:00,Jacqueline Hammond,370300066359452,amex,Five Guys,Fast Food,Florida,Jacksonville,Pending,16.333736832221167,MCC 5814,0
6264,XOS3GN-UWTA-U5KCGG,2018-06-20 19:06:00,Daniel Reynolds,341363512548777,amex,Five Guys,Fast Food,Kansas,Overland Park,Pending,19.569701376404304,MCC 5814,0
6265,8PMKYZ-DJV5-PKKMBL,2023-06-24 23:32:00,Adam Dickerson,344587516571123,amex,Chipotle,Fast Food,Idaho,Nampa,Declined,40.58573907071026,MCC 5814,0
6266,Y6E4AR-6YQ1-B6FNO9,2022-04-17 10:27:00,Robert Smith,341969110116575,amex,Chipotle,Fast Food,New Mexico,Albuquerque,Pending,4.6441723083513695,MCC 5814,1
6267,1NHIT3-N1K7-3D69KR,2018-12-31 19:19:00,Thomas Espinoza,345849123211397,amex,Five Guys,Fast Food,Maryland,Columbia,Successful,38.85062707712002,MCC 5814,0
6268,APNSE6-NDDK-QSUWBE,2018-08-19 07:36:00,Benjamin Gregory,346453013775931,amex,Subway,Fast Food,Washington,Seattle,Successful,11.289892443414924,MCC 5814,0
6269,8RWUI8-D1A1-A8HN8I,2022-03-15 20:18:00,Ryan Waters,372999672380071,amex,McDonald's,Fast Food,Mississippi,Gulfport,Declined,3.573459127838996,MCC 5814,0
6270,E5JPB5-0V6L-6UZDGR,2023-08-10 19:18:00,James Sanchez,348642401574264,amex,Subway,Fast Food,Michigan,Grand Rapids,Successful,16.668796699385044,MCC 5814,0
6271,GZAH3S-I65S-G398PM,2018-10-11 16:41:00,Robert Wall,377305898135189,amex,Chipotle,Fast Food,Rhode Island,Warwick,Successful,0.9683527546061363,MCC 5814,0
6272,HHP4PZ-SL6Y-BT6M2N,2018-12-29 20:19:00,Joe Moore,375415415883294,amex,Five Guys,Fast Food,Arizona,Phoenix,Successful,8.701529275832188,MCC 5814,0
6273,OYNNI8-8VFM-LIPVGY,2019-09-04 19:06:00,Michael Gibson,376146289531862,amex,Chipotle,Fast Food,Delaware,Wilmington,Declined,0.5226386315852721,MCC 5814,1
6274,GWFAN8-6H8L-HZG8B8,2022-12-19 19:11:00,Teresa Flowers,346448274010481,amex,Domino's Pizza,Fast Food,Hawaii,Honolulu,Successful,4.952266999657841,MCC 5814,0
6275,ULYI1M-98I1-KHGUSE,2021-03-12 19:53:00,Phillip Mcgrath,343118495159861,amex,Five Guys,Fast Food,California,Los Angeles,Successful,37.7676,MCC 5814,0
6276,XR0CK7-WK6N-2V4GV5,2018-03-14 11:04:00,Thomas Bird,340688936628628,amex,Chipotle,Fast Food,Hawaii,Pearl City,Successful,11.564801999053218,MCC 5814,0
6277,KKA9EI-O303-5THEYY,2021-05-10 08:32:00,Lauren Bush,374451998415478,amex,Subway,Fast Food,Hawaii,Pearl City,Declined,5.645203886282541,MCC 5814,0
6278,3X4R2W-5Q05-7VW0L6,2019-08-01 18:42:00,James Jones,374661979455034,amex,McDonald's,Fast Food,Oregon,Salem,Declined,16.868359896955088,MCC 5814,0
6279,OB2P52-NODM-1U77PO,2023-08-27 17:26:00,Norma Robinson,379875694144930,amex,Subway,Fast Food,South Dakota,Sioux Falls,Declined,1.29750884331406,MCC 5814,0
6280,IMMY5W-4XP4-SWIRC1,2019-09-30 11:17:00,Derek Carr,378676393179487,amex,Domino's Pizza,Fast Food,Michigan,Grand Rapids,Successful,17.315793857881587,MCC 5814,0
6281,VD3RL8-3DA1-CNSTWZ,2021-12-21 21:40:00,Noah Vasquez,340281588982814,amex,Subway,Fast Food,Vermont,Essex,Pending,1.8227536442697925,MCC 5814,0
6282,9866DQ-8I3V-YBRR1D,2019-03-06 11:32:00,Zachary Dennis,341656614472881,amex,Domino's Pizza,Fast Food,Iowa,Des Moines,Successful,11.511682957138616,MCC 5814,1
6283,7J88ND-QDYG-IPSYBN,2021-07-25 21:37:00,Jennifer Escobar,379749888830572,amex,McDonald's,Fast Food,Alaska,Anchorage,Declined,5.645465469621385,MCC 5814,0
6285,X3OKK9-NRPL-64BBRI,2021-06-12 23:28:00,Laura Hendrix,344646062003319,amex,Chipotle,Fast Food,North Carolina,Raleigh,Pending,24.321473254153226,MCC 5814,0
6286,8NZZ76-CZLH-GZV0FX,2019-01-12 23:53:00,Stephanie Hicks,348055883249562,amex,McDonald's,Fast Food,Kansas,Wichita,Successful,9.275223048191624,MCC 5814,0
6287,E6PO28-ADRG-KMSLRQ,2021-03-27 13:05:00,Daryl Hall MD,371578723934416,amex,Domino's Pizza,Fast Food,Colorado,Denver,Pending,12.872644814682316,MCC 5814,1
6288,7TRAWO-0REC-2TYT1A,2018-12-20 16:24:00,Emily Griffin,370589704926595,amex,Domino's Pizza,Fast Food,South Carolina,Columbia,Declined,0.7073203143639148,MCC 5814,1
6289,K75S7K-V4PA-MU8D2H,2023-07-28 22:15:00,Catherine Lang,373638490590540,amex,Domino's Pizza,Fast Food,Oklahoma,Oklahoma City,Declined,31.644427007783168,MCC 5814,0
6290,GPD0V0-ITRK-6T9FHH,2022-09-01 14:51:00,Sean Barr,373906177840425,amex,Subway,Fast Food,California,San Diego,Pending,27.24,MCC 5814,0
6291,ECWKZA-G2FI-6SNCPJ,2020-12-26 12:37:00,Matthew Henderson,343302716698713,amex,Domino's Pizza,Fast Food,Washington,Seattle,Declined,24.56620248823248,MCC 5814,0
6292,UF8U2Z-MS2Q-S6ZOBC,2018-04-16 21:30:00,George Nolan,341006661143144,amex,Domino's Pizza,Fast Food,Arkansas,Little Rock,Pending,5.6558307429727295,MCC 5814,0
6293,K69P5X-2V1S-DDEDJL,2019-01-16 21:19:00,Herbert Schultz,375898766778397,amex,Chipotle,Fast Food,Iowa,Des Moines,Pending,29.095778674167853,MCC 5814,0
6294,GCRG5Z-IPFC-1IF22L,2018-07-13 14:36:00,Jon Thompson,345144516917218,amex,Domino's Pizza,Fast Food,Pennsylvania,Philadelphia,Successful,25.977725381836613,MCC 5814,0
6295,IA3UKR-1W84-MHT2ON,2022-02-10 20:26:00,Paula Lopez,343591713328429,amex,Domino's Pizza,Fast Food,Mississippi,Gulfport,Pending,9.714780845029631,MCC 5814,0
6296,4JCNPU-JW6P-OCWD3F,2022-06-20 06:48:00,Julie Peterson,372969689353023,amex,McDonald's,Fast Food,Montana,Missoula,Successful,1.3874170591271349,MCC 5814,0
6297,UJ70WH-YH0Y-HQGUW6,2018-11-18 06:38:00,Brad Miller,372103673248896,amex,Chipotle,Fast Food,Indiana,Indianapolis,Pending,43.84829519546932,MCC 5814,0
6298,TPCNJ6-38QF-KRW1NI,2021-01-11 16:30:00,Richard Cox,341024367112081,amex,McDonald's,Fast Food,Vermont,Essex,Pending,2.657392916931792,MCC 5814,0
6299,BN2FYR-DRVI-8WUCZB,2022-05-27 13:18:00,Antonio Davis,379784905687937,amex,Chipotle,Fast Food,Massachusetts,Worcester,Successful,25.92491162744744,MCC 5814,0
6300,YK3A6N-WOHA-FEPBCS,2020-10-31 20:49:00,Lisa Yoder,341128450231458,amex,McDonald's,Fast Food,Hawaii,Pearl City,Successful,24.91850801122161,MCC 5814,0
6301,4WOVJ7-UYIF-448B14,2018-01-24 18:28:00,Holly Gamble,340705750816145,amex,McDonald's,Fast Food,Oklahoma,Oklahoma City,Declined,0.7343491012229983,MCC 5814,0
6302,QDE43H-RWM5-ONSADH,2019-02-03 10:35:00,Jason Turner,342573804712548,amex,Subway,Fast Food,Massachusetts,Boston,Pending,18.46893440477786,MCC 5814,1
6303,GF8J3F-39V2-PBAKX1,2022-12-25 14:11:00,John Stewart,371763368874255,amex,Five Guys,Fast Food,Rhode Island,Warwick,Pending,8.571715124106168,MCC 5814,1
6304,39XSG7-APH0-HIPLX7,2020-01-18 09:30:00,Carlos Carter,373467126004217,amex,Domino's Pizza,Fast Food,Kansas,Overland Park,Declined,1.4498537062908232,MCC 5814,1
6305,W24TIJ-WOA0-2JIWYO,2018-12-24 19:38:00,David Wyatt,370667798944292,amex,Domino's Pizza,Fast Food,Ohio,Columbus,Successful,5.691952028957562,MCC 5814,0
6306,T49F8S-9I2X-NF77D6,2022-12-01 21:37:00,Mark Ortega,375235887779261,amex,Five Guys,Fast Food,Tennessee,Knoxville,Successful,21.504287413552056,MCC 5814,0
6307,KJUSUD-RR2O-RTMCO6,2022-01-03 22:47:00,Edward Roberts,347284530592973,amex,McDonald's,Fast Food,Kentucky,Lexington,Declined,27.16729553058904,MCC 5814,0
6308,RY0OGZ-90J6-DA2XAH,2018-10-30 07:42:00,Jonathan Brown,349513063612792,amex,Subway,Fast Food,Montana,Billings,Pending,4.63380943126941,MCC 5814,0
6309,EOZERA-R2MM-8LUANQ,2018-08-07 20:40:00,Jennifer Bryant,343405578132380,amex,Chipotle,Fast Food,Washington,Seattle,Pending,33.33003710552098,MCC 5814,1
6310,8UF1TC-9WZ1-FUP8L3,2020-12-14 17:01:00,Henry Tate,340607079989902,amex,Five Guys,Fast Food,Oklahoma,Oklahoma City,Pending,11.123583107050008,MCC 5814,0
6311,3V3MUQ-S91E-1DBYX1,2020-04-18 16:53:00,Marcus Walker,371735631292838,amex,Subway,Fast Food,Georgia,Atlanta,Successful,46.3519492367793,MCC 5814,0
6314,P8H5H9-4ZZI-ZP3NPI,2022-12-31 06:02:00,Brett Evans,373991988706874,amex,Five Guys,Fast Food,Ohio,Columbus,Declined,11.29135199240362,MCC 5814,0
6315,YNUL7A-Y1AN-ER7WI3,2022-05-23 10:11:00,Maria Lewis,343984066694291,amex,Domino's Pizza,Fast Food,Florida,Miami,Pending,35.08608144238744,MCC 5814,0
6316,OF8EK3-D9CW-861VWX,2022-06-24 21:04:00,Candace Logan,370390106994285,amex,Chipotle,Fast Food,Alabama,Montgomery,Pending,7.9803731775508515,MCC 5814,0
6317,GISBS5-1A1Q-VW0NYR,2019-11-05 22:56:00,Valerie Jones,375244519934591,amex,McDonald's,Fast Food,New Mexico,Albuquerque,Successful,11.652475232440594,MCC 5814,0
6318,2FZMJ0-FHN8-5IZAX9,2022-10-07 13:20:00,Jeremiah Mitchell,376572145857151,amex,Chipotle,Fast Food,New Hampshire,Manchester,Successful,6.305545360452304,MCC 5814,0
6319,GWPJ4J-K7OL-LKQVF5,2020-03-31 06:24:00,Melissa Mendez,374571964317109,amex,Domino's Pizza,Fast Food,Michigan,Grand Rapids,Pending,13.4469942345833,MCC 5814,0
6320,LHQICY-BXKZ-JIBE4L,2019-03-31 14:45:00,Dwayne Merritt,345036680821160,amex,Five Guys,Fast Food,Vermont,Burlington,Successful,0.7266382771075524,MCC 5814,0
6321,ARYSQF-X5XJ-H39GBO,2018-03-10 14:26:00,Shannon Lopez,373861061040535,amex,Chipotle,Fast Food,Ohio,Cleveland,Successful,5.630250651949892,MCC 5814,0
6322,HVQIKC-7CIG-NK72NC,2018-06-09 09:44:00,Michael Booker,374882670010387,amex,Domino's Pizza,Fast Food,California,Los Angeles,Declined,23.66,MCC 5814,0
6323,QPOAMR-O07Z-S9VT0H,2020-05-22 19:45:00,Nicole Bennett,375151893955920,amex,Chipotle,Fast Food,Iowa,Des Moines,Pending,7.5200068917508,MCC 5814,0
6324,BQONDX-0PGE-NGE9BD,2020-09-06 19:43:00,Dr. Matthew Mueller,378764233922546,amex,Subway,Fast Food,Pennsylvania,Philadelphia,Successful,0.5609454850977315,MCC 5814,0
6325,K71ZIO-SKRF-S3MVPV,2019-03-01 07:24:00,Peter Tucker,372491587463408,amex,Five Guys,Fast Food,Texas,Houston,Pending,14.650117341427157,MCC 5814,0
6326,61B0GY-A5V1-XOU0MB,2022-11-05 11:20:00,Robert Hughes,378309572050572,amex,Subway,Fast Food,Wyoming,Cheyenne,Declined,1.207714750521849,MCC 5814,0
6327,PHIAV7-S00H-1YGVB2,2022-10-23 10:47:00,Alexis Mayo,345269326499840,amex,McDonald's,Fast Food,Missouri,Springfield,Successful,6.166111535484352,MCC 5814,1
6329,0BPI9T-S5FX-URVOIA,2020-10-04 05:40:00,Aaron Russell,345598296499004,amex,McDonald's,Fast Food,Rhode Island,Providence,Pending,4.5727768967512,MCC 5814,0
6330,U6R4VE-22CU-31ABXK,2019-04-29 23:54:00,Laura Bruce,342527569385155,amex,McDonald's,Fast Food,New Jersey,Newark,Pending,15.272715487885788,MCC 5814,0
6331,S15W93-I3BO-QV50S5,2021-06-05 17:14:00,Johnny Thomas,376502049226641,amex,Five Guys,Fast Food,Maryland,Columbia,Successful,15.738633107042467,MCC 5814,0
6332,JU0JZC-RH69-UE0L7B,2021-04-24 19:34:00,Megan Davis,378275895971994,amex,McDonald's,Fast Food,Oklahoma,Tulsa,Declined,5.837473429230031,MCC 5814,0
6333,Y07OCF-RFXH-NYIP9G,2021-08-03 19:28:00,David Baker,345569390607578,amex,Chipotle,Fast Food,Maryland,Columbia,Declined,31.08784235646732,MCC 5814,1
6334,2QNZJA-MG15-W7O2JR,2019-04-23 19:39:00,Miranda Wilson,346551086687345,amex,Subway,Fast Food,Rhode Island,Providence,Pending,1.7413796544370177,MCC 5814,1
6335,C4G0C5-P59K-7P24BD,2020-05-09 23:03:00,Edward Reyes,346901069831719,amex,Domino's Pizza,Fast Food,Arizona,Tucson,Declined,26.62257044817297,MCC 5814,0
6336,UEQGD2-ZOPC-S6SPI2,2018-05-22 23:54:00,Kimberly Garcia,371520846215398,amex,Domino's Pizza,Fast Food,California,Los Angeles,Successful,13.824,MCC 5814,0
6337,PA8JGG-QOGN-WNZFUG,2020-10-20 20:48:00,Nancy Coleman,372145866450623,amex,Subway,Fast Food,Michigan,Grand Rapids,Declined,13.4469942345833,MCC 5814,0
6338,SYGYOT-CAB5-5OWOBE,2020-05-07 06:45:00,Amber Castaneda,372802041347310,amex,Subway,Fast Food,Illinois,Aurora,Successful,6.279422615125439,MCC 5814,0
6339,BYLC6H-VZU8-QAYHZP,2021-12-30 07:19:00,Curtis King,343870058547938,amex,McDonald's,Fast Food,Ohio,Columbus,Declined,2.0171604021738285,MCC 5814,0
6340,OALV2T-XC8B-9D3RBL,2022-11-07 22:12:00,James Hudson,341327546865267,amex,Domino's Pizza,Fast Food,Idaho,Nampa,Pending,1.7387539459529575,MCC 5814,1
6341,C6IEHI-YB4A-4SN0W0,2018-09-25 21:15:00,Emily Reeves,341092383715914,amex,Five Guys,Fast Food,Connecticut,New Haven,Pending,34.10467138985183,MCC 5814,0
6342,1RF3TM-XZCK-JCPHSG,2023-06-29 17:53:00,Alexandra Hampton,371129829933983,amex,Subway,Fast Food,New York,New York,Declined,13.34668508576475,MCC 5814,0
6343,FS597E-XTRF-3922LP,2021-04-22 14:10:00,Tamara Young,349602336470862,amex,McDonald's,Fast Food,Texas,San Antonio,Successful,7.730255974395145,MCC 5814,0
6344,G36YWM-6ZZA-VD22P8,2022-04-22 20:43:00,Mr. Christopher Horn,371436027949491,amex,Subway,Fast Food,Indiana,Fort Wayne,Successful,40.92507551577136,MCC 5814,1
6346,EWYST4-EVP6-EB4MV6,2021-12-15 16:44:00,Frank Berg,376609677606232,amex,Domino's Pizza,Fast Food,Vermont,Essex,Successful,5.134784174606173,MCC 5814,0
6347,RNSYVR-9DRW-70OFKT,2023-07-29 19:44:00,Catherine Larson,371967269029253,amex,McDonald's,Fast Food,Minnesota,Minneapolis,Declined,11.823487511096284,MCC 5814,0
6348,9TI8FO-4166-2IESO9,2022-03-15 18:49:00,Carrie Williams,343457763281274,amex,Five Guys,Fast Food,Wyoming,Cheyenne,Successful,0.0262927739591113,MCC 5814,0
6350,QQJGZW-L1GY-SL44WR,2021-09-26 06:53:00,Drew Small,341769444218778,amex,Domino's Pizza,Fast Food,Mississippi,Jackson,Declined,8.529389032585051,MCC 5814,0
6351,XWBFIH-SSFP-TJU1VY,2023-08-20 13:18:00,Lauren Hoffman,349965631990748,amex,Five Guys,Fast Food,Connecticut,New Haven,Successful,39.61189183904299,MCC 5814,0
6352,NR7IH2-UPT4-EHRDGO,2021-11-11 18:58:00,Danielle Jacobs,341448808667728,amex,Subway,Fast Food,Alabama,Birmingham,Successful,0.7123979854603799,MCC 5814,1
6353,NRUHNC-PKKY-ODVRGJ,2020-04-25 21:38:00,Raymond Jenkins,349224863262321,amex,McDonald's,Fast Food,Alabama,Birmingham,Declined,34.97570960531546,MCC 5814,0
6354,9JBR7B-O3G2-ACCZYZ,2019-08-05 23:36:00,Donna Navarro,377936615481223,amex,McDonald's,Fast Food,Vermont,Essex,Successful,3.446558086202445,MCC 5814,0
6355,38UTG9-GH2B-EAAUDC,2018-10-26 05:04:00,Tracy Jones,372756580772033,amex,Five Guys,Fast Food,Pennsylvania,Pittsburgh,Declined,17.181080274622186,MCC 5814,0
6356,K2R3SE-Q6KB-H6BWIJ,2022-07-10 15:51:00,Jerry Moore,374765050710785,amex,Subway,Fast Food,New York,New York,Declined,9.771317391556844,MCC 5814,1
6357,STFBTD-UUM0-PQOIP7,2019-08-13 21:47:00,William Roberts,379983072463763,amex,Subway,Fast Food,West Virginia,Huntington,Pending,23.96058856374427,MCC 5814,0
6359,1D6QW7-KYYK-KC18PI,2022-01-19 18:36:00,Miranda Moore,346293046306282,amex,Five Guys,Fast Food,North Dakota,Fargo,Declined,7.295627457492213,MCC 5814,0
6360,K0DYYL-AIJ1-T6UJZN,2020-01-01 16:53:00,Nathan Perez,378866998670093,amex,McDonald's,Fast Food,Florida,Jacksonville,Pending,9.083336385780363,MCC 5814,0
6361,H7CYXD-TJQF-Z25Y1B,2018-03-05 18:43:00,Robin Jones,372363499756221,amex,McDonald's,Fast Food,Connecticut,Bridgeport,Successful,34.33326957024982,MCC 5814,0
6362,EQZ5LX-TI21-2Y00W7,2022-11-12 07:05:00,Teresa Suarez,341897384787583,amex,Subway,Fast Food,North Dakota,Fargo,Declined,13.59703764226561,MCC 5814,0
6363,HEZ97X-1ZLB-3DWS3D,2020-04-15 21:39:00,Cindy Miller,377883093635815,amex,Five Guys,Fast Food,Indiana,Indianapolis,Pending,22.323508448511355,MCC 5814,0
6364,DGX152-J374-6P4R0V,2023-05-13 19:45:00,Keith Rogers,349450930852642,amex,McDonald's,Fast Food,New York,Buffalo,Declined,33.37036934046277,MCC 5814,0
6365,LAQ8VR-QKNR-40PALX,2018-08-29 22:45:00,Jeffrey Peterson,375607450913958,amex,Domino's Pizza,Fast Food,Massachusetts,Boston,Declined,2.988705054676302,MCC 5814,0
6366,XDKORR-4QGG-GHVYK5,2018-06-09 15:26:00,Robert White,347489252334666,amex,Five Guys,Fast Food,Idaho,Boise City,Pending,2.659978746923774,MCC 5814,1
6367,PSJI5K-B3BL-KNF5QV,2020-10-20 19:55:00,Joseph Meyer,379772220992496,amex,Subway,Fast Food,Wyoming,Cheyenne,Successful,0.0280456255563854,MCC 5814,0
6368,WP9Q60-NSGY-03K7DQ,2019-04-21 08:15:00,Julie Brown,371352830109183,amex,McDonald's,Fast Food,Kentucky,Lexington,Declined,46.155227308712135,MCC 5814,1
6369,AUU63Q-KNUY-NJUZDT,2023-02-04 17:24:00,Cristian Cook,374055496900780,amex,McDonald's,Fast Food,Wisconsin,Madison,Successful,1.3646221051803276,MCC 5814,0
6370,BVK6OC-IXHC-KFM6PM,2023-04-23 05:55:00,Mrs. Sheri Alvarez,377080111638703,amex,Chipotle,Fast Food,Montana,Missoula,Successful,13.777133170240065,MCC 5814,0
6371,XUBX4R-4BYA-WEQF5C,2021-10-19 23:34:00,Kristin Castro,348073871153837,amex,Chipotle,Fast Food,Mississippi,Jackson,Successful,8.129170588807606,MCC 5814,1
6372,9ZN6NB-0VM7-C8KC28,2022-01-15 20:16:00,Reginald Davis Jr.,343976476675514,amex,Domino's Pizza,Fast Food,Louisiana,New Orleans,Successful,19.673741449079778,MCC 5814,0
6373,T5WM6L-6PVZ-TZ1DAY,2021-02-03 11:54:00,Lisa Howell,370670655430850,amex,Subway,Fast Food,North Carolina,Charlotte,Declined,9.86077701516184,MCC 5814,0
6374,17QL2Q-SICC-6RE5V7,2018-10-27 15:00:00,Regina Rodriguez,342129098093317,amex,Subway,Fast Food,California,San Diego,Declined,18.98,MCC 5814,0
6375,O03LOO-YGSR-XA250K,2022-05-08 11:04:00,Karen Hudson,342057439270338,amex,Subway,Fast Food,Washington,Spokane,Pending,9.655498214412765,MCC 5814,1
6376,EK2G8U-Y704-8M150O,2018-11-22 15:21:00,Evan Galvan,377992057988092,amex,Five Guys,Fast Food,New Hampshire,Nashua,Successful,3.688663023172032,MCC 5814,0
6377,D6YF30-Y78Y-DLI97W,2018-01-05 22:58:00,Christopher Walker,342506903715152,amex,McDonald's,Fast Food,Utah,West Valley City,Successful,5.3262812422206585,MCC 5814,1
6378,O7VKDD-QUZC-3N0JKR,2020-12-20 18:34:00,Rebecca Williams,341063629590593,amex,Domino's Pizza,Fast Food,New York,New York,Successful,28.13347139790677,MCC 5814,0
6379,MBT295-FWKV-6KFNXR,2020-03-07 07:54:00,Timothy Zimmerman,372063598725057,amex,Chipotle,Fast Food,Utah,Salt Lake City,Declined,4.438567701850548,MCC 5814,1
6380,IOJ6QH-RA57-HOZ2AK,2019-01-17 05:16:00,Catherine Hammond,348908267175771,amex,Five Guys,Fast Food,New York,Buffalo,Successful,3.859771942610811,MCC 5814,0
6381,YXNT3F-07CL-2V8LHL,2021-09-12 21:07:00,Melissa Hines,378301339826618,amex,Chipotle,Fast Food,New York,Buffalo,Declined,36.12746538283719,MCC 5814,0
6382,AHBXR4-XWBZ-X3SM64,2019-07-07 20:12:00,Megan Wolfe,372281847690241,amex,McDonald's,Fast Food,Montana,Billings,Pending,13.998247653219222,MCC 5814,0
